esco_id,onet_job_zone,onet_job_zone_label,onet_job_zone_est
7af81505-6681-49b5-b65e-401884a71f1f,4.0,Considerable Preparation Needed,minimum
7afeee90-5672-470d-b061-24ffaafb2fc9,3.0,Medium Preparation Needed,unique
7b1b5da8-573a-49bb-a38e-68725a949f4f,4.0,Considerable Preparation Needed,unique
7b4744a8-a4e3-4104-9b74-4ec54108af7b,4.0,Considerable Preparation Needed,llm
7b629a14-09d0-417e-8181-7683923b4e5e,4.0,Considerable Preparation Needed,minimum
7b74626d-b487-48a1-9e80-47faf9928210,2.0,Some Preparation Needed,minimum
7b89d3e0-c6fb-4c95-bf0d-3b4acf05f9d6,4.0,Considerable Preparation Needed,llm
7b8b6118-6876-4a71-81a6-4b5fa9bfa221,2.0,Some Preparation Needed,minimum
7b99007f-c6bf-4703-85d3-f168bc6a9f28,4.0,Considerable Preparation Needed,unique
7bc02fa7-7aaa-41a6-be5b-ab7a7b6684d3,4.0,Considerable Preparation Needed,llm
7bcafcd7-3f35-4a72-849c-c92b334927fd,4.0,Considerable Preparation Needed,minimum
7beefadd-ea05-4f59-bc4b-01075f27b937,3.0,Medium Preparation Needed,minimum
7bf11599-d0bb-4789-9886-55c87f5da449,3.0,Medium Preparation Needed,unique
7c132147-428b-4ea3-87e1-70f7abb691ce,3.0,Medium Preparation Needed,minimum
7c205166-d862-45fc-90e5-58a3aa3721dd,3.0,Medium Preparation Needed,unique
7c2fbf7d-b934-4f62-8167-0ed90fb2a16f,4.0,Considerable Preparation Needed,unique
7c320679-131d-4828-87ed-94886614b7ed,3.0,Medium Preparation Needed,llm
7c5e4ca1-e8be-4297-9014-509d5ba57210,3.0,Medium Preparation Needed,minimum
7c64479f-7a76-49e9-ac42-bd925f2bf99d,2.0,Some Preparation Needed,unique
7c6fc2f0-6e16-4429-8190-f6faac0c3853,3.0,Medium Preparation Needed,llm
7cb71c5f-c310-481c-b46b-d0044328758c,2.0,Some Preparation Needed,minimum
7cd070f5-b5dd-4228-bdcf-0419dbacfcf4,2.0,Some Preparation Needed,unique
7cdeb653-8f3d-4921-832b-b95f9d700a86,2.0,Some Preparation Needed,minimum
7ceb2340-339c-4367-bc4e-e08f57c992f6,2.0,Some Preparation Needed,minimum
7d092380-1c2e-48fe-81de-0d191b4e96d6,3.0,Medium Preparation Needed,minimum
7d27600b-5cff-4ebc-b259-cc2d47572035,5.0,Extensive Preparation Needed,unique
7d4266b3-2108-4330-b27b-430a96012c21,1.0,Little or No Preparation Needed,unique
7d599049-d15a-4fda-afe9-b334b0614ec7,2.0,Some Preparation Needed,minimum
7d7ea936-a1c6-499d-9aa7-054e943b019b,2.0,Some Preparation Needed,llm
7d8b3c73-20f8-467e-91e4-00378673a2cd,2.0,Some Preparation Needed,unique
7d9242d3-2a55-45e3-9d67-be76f879de0b,2.0,Some Preparation Needed,unique
7d99ed04-fda7-4f35-9f02-0db18078159c,2.0,Some Preparation Needed,llm
7d9c060a-f280-441d-baf9-7d4a6b520a2a,4.0,Considerable Preparation Needed,unique
7d9e2a65-758c-4cbd-b66d-3a595d3d63b1,3.0,Medium Preparation Needed,llm
7daa8fed-9a78-4fe2-afc2-153fc423040b,4.0,Considerable Preparation Needed,llm
7db415ec-0437-4a5e-95ea-622ea9f13dd0,3.0,Medium Preparation Needed,unique
7dbb116c-a4e7-41e8-9f28-c8a738d93e28,2.0,Some Preparation Needed,unique
7dc05fcc-b079-45ed-b5d4-74c75f99976c,4.0,Considerable Preparation Needed,unique
7dea476a-dffe-4919-9ee2-fb222e283f41,5.0,Extensive Preparation Needed,unique
7dec82e0-3bfc-4c48-812d-c2095bfe05bb,2.0,Some Preparation Needed,unique
7e08d38d-30c9-4a6f-b88e-b28e87c0b259,2.0,Some Preparation Needed,minimum
7e17f4ea-9565-41e0-b408-b52b5c9492a3,3.0,Medium Preparation Needed,llm
7e33b166-4a6d-40f3-8048-83b3a9d3ef49,1.0,Little or No Preparation Needed,minimum
7e46c066-2b98-4eaf-bed6-9848c79902e0,3.0,Medium Preparation Needed,minimum
7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,2.0,Some Preparation Needed,unique
7ed2e153-8da8-4c0d-b4c5-3402c623f34b,2.0,Some Preparation Needed,minimum
7ef064b1-aab8-4818-a468-8f17acbfd995,3.0,Medium Preparation Needed,unique
7f0b46be-8b7a-4675-987d-89a8a7193730,2.0,Some Preparation Needed,unique
7f0d69cf-8b02-4a84-865a-37585dea9b43,4.0,Considerable Preparation Needed,minimum
7f0fe7d3-54c6-41e9-88ba-9d4f0f1a46b4,5.0,Extensive Preparation Needed,unique
7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,5.0,Extensive Preparation Needed,minimum
7f346896-a4fb-47a1-9572-13398bc297a6,1.0,Little or No Preparation Needed,minimum
7f35043b-ebb5-40bf-9974-46a29915f6bf,2.0,Some Preparation Needed,unique
7f46db3a-754b-4bda-b287-5932fa062ee9,4.0,Considerable Preparation Needed,minimum
7f7d2bfe-f038-436f-95ff-29bc90726430,2.0,Some Preparation Needed,llm
7f800e7d-9d86-406a-9116-b5eca7526869,3.0,Medium Preparation Needed,unique
7fbe45c6-1914-43ba-9cfb-e0a4e051da92,2.0,Some Preparation Needed,unique
7fddf2b5-1ba7-4327-86f9-e5da8ddb28a6,4.0,Considerable Preparation Needed,unique
7ff7ab7d-12a6-4d87-ac91-8a8f3540b1c0,4.0,Considerable Preparation Needed,unique
8021f3a2-e3de-43c0-b366-075da74dc5b7,3.0,Medium Preparation Needed,minimum
8022c821-1ed0-414e-b440-63cc88943a89,4.0,Considerable Preparation Needed,unique
802a0e5d-5625-4166-a1f0-d13e2586df55,2.0,Some Preparation Needed,unique
802d3a2f-b966-42e3-94df-683adfcff20c,3.0,Medium Preparation Needed,unique
804f1ae2-429c-48a9-9858-d5d42df144eb,2.0,Some Preparation Needed,unique
8050a89e-563b-4073-943b-84b0c4286c1f,2.0,Some Preparation Needed,llm
807a1ac3-4f56-41f3-a68c-d653d558eb0a,3.0,Medium Preparation Needed,minimum
808b5940-8092-4f08-bc37-9b60ee5761d8,3.0,Medium Preparation Needed,unique
808becc8-5a4e-4e71-a043-c2ea32b56ae3,2.0,Some Preparation Needed,unique
8099a96a-753b-49fc-a36a-d70b8aa9fdcf,3.0,Medium Preparation Needed,unique
80a2aba7-ef7d-46ef-a8ec-15ff6131c0f1,5.0,Extensive Preparation Needed,minimum
80a648c5-ecb7-40e6-a4d4-7680291ffa74,3.0,Medium Preparation Needed,llm
80c72c55-556a-41b1-87ef-a29c3d2afa6e,5.0,Extensive Preparation Needed,unique
80d880ec-3bae-45a2-a2d3-41345ee0b319,3.0,Medium Preparation Needed,minimum
80db1e93-6dad-49aa-b465-d64a4a73141b,4.0,Considerable Preparation Needed,minimum
80ec8f3e-2cda-4ea6-a382-ece99589ccdd,4.0,Considerable Preparation Needed,minimum
80fe3002-3ae4-4d3b-8969-0f2ce1049d7d,2.0,Some Preparation Needed,unique
810e5e67-acd5-499a-b307-cf5bea330859,3.0,Medium Preparation Needed,unique
811595cc-3100-4ca0-b860-3a77349342ae,4.0,Considerable Preparation Needed,llm
812276dd-95ea-428b-b05e-a61c4089063c,2.0,Some Preparation Needed,llm
812c217d-32b7-4f6a-9faf-993d3577ac7f,4.0,Considerable Preparation Needed,unique
814205e9-8bd1-4653-bdbc-fd2f9e9a8225,2.0,Some Preparation Needed,unique
81480b40-a318-47f3-9b2c-56b69ed67d95,4.0,Considerable Preparation Needed,minimum
8188136d-df82-4910-91e1-b185ec17c3c9,2.0,Some Preparation Needed,llm
81a1e1f5-cce3-444d-bfc3-9771236d57cd,3.0,Medium Preparation Needed,minimum
81cc1583-3614-4207-8e54-00b8cd4ddf09,4.0,Considerable Preparation Needed,minimum
81f6a814-1f4e-47d4-9c75-47977c7267ee,2.0,Some Preparation Needed,minimum
81f8d141-3f67-4fb0-a349-db0147ef7b3a,3.0,Medium Preparation Needed,minimum
81f8ea60-41d4-434a-b0fc-f870e83e7e27,2.0,Some Preparation Needed,unique
82025c02-9082-416c-998b-f51eb0359ee6,1.0,Little or No Preparation Needed,minimum
8213b4bc-60ce-4ffc-9e00-9758fb2003c6,4.0,Considerable Preparation Needed,llm
822bbc2d-bc6a-4fb5-afb8-89170120c6d8,3.0,Medium Preparation Needed,llm
8234eee9-1647-460d-8d62-7fe02cb884b0,2.0,Some Preparation Needed,minimum
823db06f-25e1-4658-b063-d6ef956b41f5,4.0,Considerable Preparation Needed,minimum
8249697a-3dc8-417d-9acf-3a7e0864069a,3.0,Medium Preparation Needed,llm
825ab049-2f0c-4acf-b402-9c6bb51acca2,3.0,Medium Preparation Needed,minimum
82616669-cc82-4455-9332-a2df209e9f3e,4.0,Considerable Preparation Needed,llm
8269720b-49c7-4185-ad7e-05d8d31ac041,2.0,Some Preparation Needed,unique
8289625a-c1c1-4a49-8ddd-37be4c3cd3fc,4.0,Considerable Preparation Needed,minimum
82b5c6dc-6a4d-4415-80d8-5cfedfc54de7,3.0,Medium Preparation Needed,llm
82cbe20d-967c-4161-9ecd-eafc724d171c,3.0,Medium Preparation Needed,minimum
82d75f3b-644a-4582-ad6b-a2a1833e44cb,2.0,Some Preparation Needed,unique
82dea303-26e1-4bbc-a07c-cff3cac6b50e,3.0,Medium Preparation Needed,unique
82e37849-30ec-4461-a40e-263d4c984f88,5.0,Extensive Preparation Needed,llm
82ea66b0-0f9c-44ed-94bc-0c5b829531b3,3.0,Medium Preparation Needed,unique
82f90e87-de92-4678-adae-61d3e5f7e1e4,4.0,Considerable Preparation Needed,unique
82fe0140-7069-47f9-a7d4-d63a611cb5bd,4.0,Considerable Preparation Needed,llm
83191970-020d-4350-b2e0-be971533d286,3.0,Medium Preparation Needed,unique
834aab9b-2246-4c3e-ab4a-cf3de1267e1a,2.0,Some Preparation Needed,llm
83588a0e-b63d-4483-a884-06f1e3a1a4be,4.0,Considerable Preparation Needed,llm
835d118e-11db-4b11-b055-d78bfe426cac,2.0,Some Preparation Needed,minimum
836f0a96-7546-4003-9fc8-714fc79199d4,4.0,Considerable Preparation Needed,llm
837502a6-57d9-4df4-903a-8a67dd53927f,2.0,Some Preparation Needed,unique
839d738b-8b54-4408-868a-6d8af102d2de,2.0,Some Preparation Needed,minimum
83b30677-6468-4a04-b20c-15daf6bc8fb5,3.0,Medium Preparation Needed,unique
83dc2d94-9e30-493a-bd93-6346e05fe146,3.0,Medium Preparation Needed,llm
83de6811-975d-4f7c-b81e-604c0c17e800,3.0,Medium Preparation Needed,llm
83e45d86-1bce-45c5-ba8b-097738f9f28b,4.0,Considerable Preparation Needed,unique
84219dd7-eb68-426e-9ec3-431eceb61c96,2.0,Some Preparation Needed,unique
842d4d83-7e18-493a-a4a6-3f2a36504b18,2.0,Some Preparation Needed,unique
8467dda9-34c6-4c6f-aa37-e7bddffac007,5.0,Extensive Preparation Needed,unique
84871c2a-abd1-45eb-b03a-65e51a26fd84,4.0,Considerable Preparation Needed,unique
84931290-ad27-45ad-b611-9556c5facbdb,4.0,Considerable Preparation Needed,unique
849a656c-8559-4471-91ed-442c42b0b641,3.0,Medium Preparation Needed,unique
84cb6e91-ce11-409e-9306-23c9698631af,3.0,Medium Preparation Needed,minimum
84cdc2ef-ee7c-42b1-be19-5e1c6b537f8f,2.0,Some Preparation Needed,unique
84d45916-eef7-4c58-a73c-3639c9965014,2.0,Some Preparation Needed,llm
84dfc210-db07-4a83-87fe-d6131907ea83,2.0,Some Preparation Needed,unique
84e4c780-ee17-44dd-af6f-d1c06a3e353d,4.0,Considerable Preparation Needed,unique
84f20f5d-149a-4512-b319-18a81d3d6026,3.0,Medium Preparation Needed,llm
84fabf82-4abf-4f41-99aa-55718a2e500b,3.0,Medium Preparation Needed,minimum
8529edc5-96ad-4cde-b34a-f86ad3753e4d,4.0,Considerable Preparation Needed,unique
853698f5-0f1e-42ae-9301-e5411a26dae2,4.0,Considerable Preparation Needed,llm
85482504-c83d-4038-80d9-265198d18b48,4.0,Considerable Preparation Needed,unique
857ed740-f4ae-43d0-8295-d6181f1d7eed,3.0,Medium Preparation Needed,minimum
85acc7e9-1fac-4e91-962b-8b8031f39487,3.0,Medium Preparation Needed,unique
85fdd1cb-98d3-4c40-a868-1078ce770440,2.0,Some Preparation Needed,unique
8606c0fd-c7cb-404d-887f-3a30ef7a81b4,4.0,Considerable Preparation Needed,unique
862ed9e5-96ec-410d-a0fd-5206a05a7954,2.0,Some Preparation Needed,minimum
865adac9-9bb7-4680-a13d-62b2942974ac,2.0,Some Preparation Needed,unique
866c7813-2c03-47d7-9bdc-192cfbace57c,4.0,Considerable Preparation Needed,minimum
869e3a85-6e4c-4e3c-b14f-a8399c1abd2d,2.0,Some Preparation Needed,unique
86a0c9ab-c3fa-41a3-ad3e-d0083036b3d6,5.0,Extensive Preparation Needed,unique
86c49d9c-b37d-4a14-8e9d-d0357005a48d,1.0,Little or No Preparation Needed,minimum
86c892cf-09a3-44c8-b9d1-814d93dbcbb4,4.0,Considerable Preparation Needed,llm
86ca306c-ab99-420a-9e2a-aa73c5c4de22,4.0,Considerable Preparation Needed,unique
86da9311-1f7a-40bb-af65-ed2a7178fcae,2.0,Some Preparation Needed,llm
86e8e172-234d-4e85-b9ae-6a4aecc2c321,3.0,Medium Preparation Needed,unique
8712c91f-defb-4483-9e99-d9f896664a11,2.0,Some Preparation Needed,unique
87426cf2-9e36-46a4-aa4f-6a8d20dd93d6,4.0,Considerable Preparation Needed,unique
874a2080-a9b6-46a9-8662-c9b7d4208f73,4.0,Considerable Preparation Needed,llm
87580fa5-39d2-4b7e-9274-b744e684f17c,3.0,Medium Preparation Needed,llm
87775d69-ae88-449e-ad71-6f9875711816,3.0,Medium Preparation Needed,minimum
87afe3f0-c891-45de-a498-ad2608471c86,2.0,Some Preparation Needed,unique
87cb6ef5-fa94-4af4-9511-6fe64c463835,2.0,Some Preparation Needed,unique
87d0795a-d41f-47ee-979f-0ab7d73836e7,2.0,Some Preparation Needed,minimum
87e40e79-16fb-4391-9dcb-c15f40e026c1,2.0,Some Preparation Needed,minimum
87e644b2-8bc1-42d4-bb14-cc4abb0bc715,3.0,Medium Preparation Needed,unique
87fd9791-0922-4da0-a984-f518aadf85ec,2.0,Some Preparation Needed,unique
8801ef16-92a4-4889-8f80-9b78206c7ec0,4.0,Considerable Preparation Needed,llm
880a6cd1-2356-4994-8983-ac364763beaf,2.0,Some Preparation Needed,unique
884beda8-d242-4fc3-a097-dc11098a7c3d,2.0,Some Preparation Needed,unique
88589d68-b870-440e-8444-32e9935cbbbc,3.0,Medium Preparation Needed,minimum
8862c29b-3810-4fbc-85c7-c9ee87535f73,3.0,Medium Preparation Needed,unique
8870032b-9be3-4fd4-b9fb-1d8d9de33c5f,2.0,Some Preparation Needed,unique
88721b6c-d2ce-41c6-8878-73c0d3aacf39,3.0,Medium Preparation Needed,unique
88760821-9df4-47a6-a1c2-ac08b9759396,5.0,Extensive Preparation Needed,unique
88990bdf-4f6b-4411-82c9-9eecad1db8fb,5.0,Extensive Preparation Needed,unique
88a34087-311e-497e-ad81-a6843b9b461e,2.0,Some Preparation Needed,minimum
88b21b2f-350c-4f41-9680-a53f8ea708ed,2.0,Some Preparation Needed,unique
88c55070-444a-45db-abe3-7b95c40bc9ec,2.0,Some Preparation Needed,minimum
88c56310-14bc-4956-8450-ce0e178ae847,2.0,Some Preparation Needed,minimum
8908d5aa-ac58-465e-9b75-7e02ed4af3a9,4.0,Considerable Preparation Needed,unique
8914badc-df5e-4671-908e-de5bc795658b,4.0,Considerable Preparation Needed,unique
8918dda6-d99b-4572-a8ba-2a786bf5e4e9,2.0,Some Preparation Needed,llm
891af43e-0946-4fa9-8115-a2b9be849cb0,3.0,Medium Preparation Needed,unique
89330b57-6a30-40e1-b623-50f47a4b0c34,4.0,Considerable Preparation Needed,llm
89860c2a-d217-432a-8636-84aa17f09c15,4.0,Considerable Preparation Needed,unique
898f99f7-8c0a-4212-9e58-9ab00379e5ae,2.0,Some Preparation Needed,minimum
89a0af2a-edf4-4d1a-8526-f4a8f476cea2,4.0,Considerable Preparation Needed,llm
89a3b3af-7264-4e00-9a14-21e5fbd4ee87,5.0,Extensive Preparation Needed,unique
89a6d6e5-8362-4b99-b745-1c68bffbda77,1.0,Little or No Preparation Needed,unique
89b85c45-ddc7-4fe1-be5a-d3db2be11f3b,4.0,Considerable Preparation Needed,unique
89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,5.0,Extensive Preparation Needed,minimum
8a007cd3-ba40-4c55-b238-587bd59e74b2,3.0,Medium Preparation Needed,minimum
8a0afc76-4a09-449a-9e7b-a33495889f95,5.0,Extensive Preparation Needed,llm
8a0c1556-f616-4d41-a03c-8a093a644807,3.0,Medium Preparation Needed,unique
8a3498c7-470a-4067-b48e-f330d9b702e8,3.0,Medium Preparation Needed,unique
8a42240b-2b5c-4f6f-8787-f0547fbc46c5,3.0,Medium Preparation Needed,unique
8a451ae2-3c31-4f35-90af-6275b1b02f93,4.0,Considerable Preparation Needed,unique
8a53f8d3-d995-4c7b-a70d-d79f76bdcb3f,5.0,Extensive Preparation Needed,unique
8a87e8b3-aecf-48a7-9837-4e022c3b9bb9,4.0,Considerable Preparation Needed,llm
8a925aca-f636-437c-8962-5deae170e246,4.0,Considerable Preparation Needed,llm
8ae1e637-840b-4be0-a5df-8653375d8949,2.0,Some Preparation Needed,unique
8afab6c4-6145-4ea1-a0ae-d2c3438bda7e,2.0,Some Preparation Needed,unique
8b128a08-606f-4bb1-806e-07e0ed98b40e,5.0,Extensive Preparation Needed,unique
8b26eec6-7497-4218-8364-9b5983b04ae7,3.0,Medium Preparation Needed,unique
8b273f5e-bdc5-4b73-80bd-3e324a20309b,2.0,Some Preparation Needed,unique
8b2d562c-8407-49cd-9843-636c352b8c82,2.0,Some Preparation Needed,unique
8b304664-ba25-45fe-a5bf-80c727943a86,4.0,Considerable Preparation Needed,unique
8b490c1a-2f8c-4693-bcfa-ecfc88838a8e,3.0,Medium Preparation Needed,unique
8b6388a4-4904-471b-9331-d3b1211f5525,4.0,Considerable Preparation Needed,minimum
8b828b9f-e41a-48d1-9d35-2c4378279a79,4.0,Considerable Preparation Needed,unique
8b8ae0a5-342c-43ae-b856-e1fea6fd6d1c,2.0,Some Preparation Needed,minimum
8b97d85f-4a7a-4908-aa72-9c947c0cb0cd,3.0,Medium Preparation Needed,llm
8b98dbc3-11f7-4720-86de-dcecee368be1,2.0,Some Preparation Needed,unique
8ba8acb8-c0f2-4679-ae15-3a4f6e876c6f,2.0,Some Preparation Needed,unique
8bbac392-3d62-4c46-a56e-3f244fdda216,2.0,Some Preparation Needed,unique
8bc48c43-d976-458a-9e3c-ee784572351d,4.0,Considerable Preparation Needed,unique
8bc845cb-0702-47e4-aabc-4036032b0a8d,3.0,Medium Preparation Needed,llm
8bd74371-1818-47d5-a253-d703c51c5f26,4.0,Considerable Preparation Needed,minimum
8befd482-70e2-4d1e-8a09-091e15fe85c3,3.0,Medium Preparation Needed,minimum
8bf76ba6-e661-4574-9887-4f2cb943835a,5.0,Extensive Preparation Needed,unique
8c0524b8-f878-4c68-8293-698d07c1807c,4.0,Considerable Preparation Needed,unique
8c0cc417-6b09-4082-8062-2f0f7123a573,4.0,Considerable Preparation Needed,unique
8c0f59c9-9a47-42e7-8287-aab19df4e6ab,4.0,Considerable Preparation Needed,unique
8c3f536e-ba66-4321-ba40-363dc39f129b,4.0,Considerable Preparation Needed,minimum
8c57af09-719c-42b3-be40-6ed4946236cc,4.0,Considerable Preparation Needed,minimum
8c778238-98a4-4fec-a828-a4e978fb7a64,1.0,Little or No Preparation Needed,llm
8c8b5cba-14b2-4728-b22c-eb90f1786e00,3.0,Medium Preparation Needed,minimum
8c8ec7a2-adbb-4d1a-9a56-a7048d66c00b,5.0,Extensive Preparation Needed,unique
8cb59bc4-1f39-477e-beea-effed12d186c,4.0,Considerable Preparation Needed,unique
8cc90646-fc23-445f-a95f-e28e6b5d5a05,3.0,Medium Preparation Needed,minimum
8cce40c1-4479-47e7-b5fc-c976631d919f,3.0,Medium Preparation Needed,unique
8cf68522-dfc9-43c0-9f65-892703f4705e,3.0,Medium Preparation Needed,llm
8d2df08e-0b2e-4837-8096-66595bbaab15,2.0,Some Preparation Needed,llm
8d315e32-73f6-463d-a335-c200e0bac97d,5.0,Extensive Preparation Needed,unique
8d3cc890-5902-4fac-9438-6098a3ee437c,2.0,Some Preparation Needed,minimum
8d3e8aaa-791b-4c75-a465-f3f827028f50,4.0,Considerable Preparation Needed,minimum
8d3fd879-986d-42e7-bf67-c3c415592fe3,2.0,Some Preparation Needed,unique
8d410283-865d-4cbb-acae-ac7f69d9cf26,4.0,Considerable Preparation Needed,unique
8d463763-5d38-4f47-903c-1c4df32141c1,4.0,Considerable Preparation Needed,llm
8d4ce4a2-3453-4aa3-befb-7a24595cd68f,2.0,Some Preparation Needed,unique
8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,4.0,Considerable Preparation Needed,minimum
8d703e8f-1e57-4246-8a6b-cb87a760d4ab,3.0,Medium Preparation Needed,llm
8d765d88-c8d6-406e-8dfe-e37c5aa89be6,1.0,Little or No Preparation Needed,minimum
8d9ec84d-cf2d-4179-87bc-335cda54a427,4.0,Considerable Preparation Needed,minimum
8db28ebf-8818-4639-aa49-30324901836e,5.0,Extensive Preparation Needed,unique
8dded776-dc04-4099-a32c-7c5a41ee00e1,2.0,Some Preparation Needed,unique
8de99659-5b10-4825-ac67-0c50189bcc3c,4.0,Considerable Preparation Needed,unique
8e185c49-704e-49c0-8584-a7e0b618f628,2.0,Some Preparation Needed,minimum
8e24c53a-9dc6-46d1-986b-48a93f20df2a,3.0,Medium Preparation Needed,unique
8ec6b513-3d44-4e94-b187-d55734a587a4,4.0,Considerable Preparation Needed,unique
8ec8df02-e9dd-43b7-b416-5846ae0414ab,3.0,Medium Preparation Needed,minimum
8edc768c-0bc6-4d65-b559-50f9fb2cc93f,2.0,Some Preparation Needed,minimum
8edd8bff-cb59-4c9c-ab0f-59e77d18be48,4.0,Considerable Preparation Needed,unique
8f10ea9b-bfdf-4a4c-9fa7-b6e02daa93e5,2.0,Some Preparation Needed,unique
8f324afc-6ae8-48f5-af68-0fac08024fd1,2.0,Some Preparation Needed,minimum
8f592e05-8035-4646-b33e-a4ea2c2314e3,1.0,Little or No Preparation Needed,unique
8f654b67-89f8-4669-8c9c-a4875bf22699,2.0,Some Preparation Needed,unique
8f71761e-6fa5-4237-a240-4d0c7feff026,2.0,Some Preparation Needed,unique
8f8455a9-d2ac-4f1c-ac83-4f4aa82b1eb7,2.0,Some Preparation Needed,unique
8f928d49-da89-4d07-9123-2151a4d276d4,3.0,Medium Preparation Needed,llm
8f9b20ff-86b3-478c-8054-73a220973d6f,2.0,Some Preparation Needed,llm
8fc3d559-d61c-418c-ad4a-bf4c6b2909e3,2.0,Some Preparation Needed,unique
8fdce434-caaa-42c7-a77c-7ba8d1cbc4be,2.0,Some Preparation Needed,llm
903dc1bf-2da8-477d-83b2-687d360cf1da,4.0,Considerable Preparation Needed,llm
90569478-805c-4d14-a1ba-e9c9c4ac2818,3.0,Medium Preparation Needed,llm
90a73720-642d-4f45-88e7-8f593a5e0df2,3.0,Medium Preparation Needed,minimum
90f75f67-495d-49fa-ab57-2f320e251d7e,1.0,Little or No Preparation Needed,minimum
91373a70-79b6-47a2-aa50-07dfe20dd258,3.0,Medium Preparation Needed,minimum
9161b2df-624c-4f5e-ad6c-0392439fa5c3,2.0,Some Preparation Needed,llm
916d989e-0c5b-4c35-8d43-62ba65bebd30,3.0,Medium Preparation Needed,unique
91ba2935-f5c9-426d-8573-997b8b91e5ed,4.0,Considerable Preparation Needed,minimum
91d0f74b-8612-49cc-a7da-83ee3c4b94d9,3.0,Medium Preparation Needed,unique
91e35fd9-ac59-48ef-8416-c06a201b2da8,4.0,Considerable Preparation Needed,llm
91f93dc4-1b71-4053-b6fb-c579ec19303a,4.0,Considerable Preparation Needed,unique
920c22e1-10a1-4afa-86b3-c43da8488391,5.0,Extensive Preparation Needed,unique
92371348-ef8f-41ce-9666-c903b57cc8b4,2.0,Some Preparation Needed,unique
928dd410-c74b-4dab-94b8-fcbdcf541bd1,1.0,Little or No Preparation Needed,minimum
929b5c9d-2fbf-44f2-980d-2ac6c0dc212f,2.0,Some Preparation Needed,minimum
929ef41d-afd0-4d5a-b85b-69eab68fa368,3.0,Medium Preparation Needed,minimum
92b7776f-5d90-413d-b05f-51e429e28346,1.0,Little or No Preparation Needed,unique
92b7a42c-b437-4412-ac21-1a750883cf21,2.0,Some Preparation Needed,unique
92bb3d8c-8a9f-4cd7-80ec-247bbf173004,4.0,Considerable Preparation Needed,unique
92be1fac-97c4-4d4d-ada7-f6aa07d6f316,3.0,Medium Preparation Needed,llm
92cba6b4-8fca-49bb-b68c-45c5096fedc9,3.0,Medium Preparation Needed,unique
92dc335d-a116-416f-ad2b-257e5382e574,1.0,Little or No Preparation Needed,minimum
92df4ee3-bce3-45f6-a693-597df1b96f43,2.0,Some Preparation Needed,minimum
92efb42f-6b0a-44d8-94ea-0141555e6c3b,4.0,Considerable Preparation Needed,minimum
933a0762-1201-4855-909c-94403f6867a9,4.0,Considerable Preparation Needed,unique
933d02c0-3dfa-418f-9c2d-470b525cc42c,2.0,Some Preparation Needed,unique
934c3572-37f4-4cdd-a4a4-017f5f7809e4,3.0,Medium Preparation Needed,llm
9358775a-3769-4327-bf25-6c0d9d69d192,3.0,Medium Preparation Needed,llm
9388a977-6f79-4509-81aa-026bc49e1919,2.0,Some Preparation Needed,unique
939e05ea-2589-4e3c-a501-eea2bdd6864a,2.0,Some Preparation Needed,unique
93a8bd5f-c268-46f5-8461-1138a9a96189,2.0,Some Preparation Needed,unique
93aa611c-a58c-43ff-bc34-6e201dfdd0dd,3.0,Medium Preparation Needed,llm
93b11f0f-69af-4ece-b9da-f29aab7d38d3,4.0,Considerable Preparation Needed,llm
93dfef83-579c-4bef-b0ba-d41ee9cbda85,4.0,Considerable Preparation Needed,llm
93e4e70b-aae4-4fdc-8037-e48e7077564e,4.0,Considerable Preparation Needed,minimum
93f61216-b9c8-4051-bb1e-32839c1566c1,3.0,Medium Preparation Needed,unique
942211c1-b534-4a14-ae85-38ea44c2d14b,4.0,Considerable Preparation Needed,llm
9422c30d-c5ef-4fcc-a493-d67ee42189c0,3.0,Medium Preparation Needed,llm
9487f835-b5a9-4742-8ecf-35520911e28c,3.0,Medium Preparation Needed,minimum
949ab84f-5d76-4139-a568-45691b7ebc53,4.0,Considerable Preparation Needed,unique
949bccd9-e1d2-4c57-b787-53b451aa1354,2.0,Some Preparation Needed,llm
949ed945-f697-415e-b4c5-51d8abf7cfdf,4.0,Considerable Preparation Needed,minimum
949f1dc9-fb19-4212-8ac6-35ce83c88921,2.0,Some Preparation Needed,unique
94adbb11-1c90-4092-ae91-781e8a55865d,4.0,Considerable Preparation Needed,llm
94d94bd0-9ac3-4bd8-81c0-c3fdf551aa16,2.0,Some Preparation Needed,llm
94e0bedd-e56e-42be-a5a4-b74a260f437c,4.0,Considerable Preparation Needed,llm
951b9d94-9bf1-4771-877d-3a26b75d9e53,4.0,Considerable Preparation Needed,unique
952aa13c-731f-4add-98d1-66b59f70e607,3.0,Medium Preparation Needed,llm
952c766a-db5c-42b2-809d-d14cbb02cdb6,3.0,Medium Preparation Needed,unique
95324a4a-a5ea-4d89-8ede-4422ccb46a28,3.0,Medium Preparation Needed,minimum
955ae83a-4d91-4db8-a5d6-bd489e5058df,3.0,Medium Preparation Needed,minimum
9581c837-fee7-4068-9618-1116fd93d723,3.0,Medium Preparation Needed,llm
95a6ecd2-a140-4861-aad7-dcb8cfc1c9a3,2.0,Some Preparation Needed,minimum
