project_id,record_id,esco_id,esco_label,rank,confidence,needs_manual_review,pad_occupation,pad_activity,pad_skills,pad_quote,pad_section_id
P075941,117,c3aae59e-1441-4b3e-bdd1-6da50dc7cf42,bookkeeper,5,0.78,False,Project Finance Officer,Maintain daily project books of accounts and records and support the Finance and Administration Manager in financial transactions and reporting.,"['bookkeeping', 'cash management', 'IFRS familiarity', 'financial record maintenance']",NELSAP-CU has an accounting unit that is headed by the Finance and Administration Manager. This manager will be assisted by a Project Finance Officer who will be in charge of the daily maintenance of the project books of accounts and records.,8
P075941,118,c9b2b0a7-0adc-4ca7-bf7c-dc95e18aeac7,procurement support officer,1,0.88,False,Procurement Officer,"Assist the Procurement Specialist and NELSAP Coordination Unit in executing procurement actions, record-keeping and procurement oversight for the project.","['procurement administration', 'bid documentation', 'record keeping', 'compliance monitoring']","These services will include: the Owner's Engineer, a consultant to conduct an exit survey of Project Affected Persons (PAPs), an nongovernmental organization (NGO) to the compensation process for the PAPs, the Project Manager, the Lead Environmental and Social Specialist, two social development and resettlement officer, the Environmental Management Officer, the Communication Officer, the Finance Officer, the Procurement Specialist, the Procurement Officer, the Civil Engineer, the Electrical Engineer, the Mechanical Engineer and the Accountant.",8
P075941,119,eda0d957-3c3c-4139-b89a-a18bc9e18897,accountant,1,0.86,False,Accountant,Prepare and maintain project financial records and assist in producing interim and annual financial statements in accordance with applicable standards.,"['financial statement preparation', 'ledger reconciliation', 'IFRS application', 'supporting documentation management']","These services will include: the Owner's Engineer, a consultant to conduct an exit survey of Project Affected Persons (PAPs), an nongovernmental organization (NGO) to the compensation process for the PAPs, the Project Manager, the Lead Environmental and Social Specialist, two social development and resettlement officer, the Environmental Management Officer, the Communication Officer, the Finance Officer, the Procurement Specialist, the Procurement Officer, the Civil Engineer, the Electrical Engineer, the Mechanical Engineer and the Accountant.",8
P075941,120,8213b4bc-60ce-4ffc-9e00-9758fb2003c6,monitoring and evaluation officer,1,0.88,False,Monitoring and Evaluation Specialist,Strengthen the Rusumo Project Implementation Unit's monitoring and evaluation capacity and manage collection and consolidation of monitoring data into periodic reports.,"['indicator design', 'data collection management', 'results reporting', 'database administration']",The RPIU will be responsible for the overall management and implementation of the project's M&E framework and additional support will be hired to strengthen the Unit's M&E capacity.,8
P075941,121,cb4f98c8-6b8d-41d8-87eb-a2a2033a3a25,public procurement specialist,2,0.88,False,Procurement Specialist,Recruit a Procurement Specialist proficient in International Development Association project financing and procurement of works to support the project.,"['International Development Association procurement rules', 'procurement of works', 'bid evaluation', 'contract management', 'procurement documentation']",NELSAP CU will recruit a  Procurement  Specialist proficient in IDA project financing and  experience in  procurement of  works  to  support the project; Additional technical staff will be recruited to  support procurement  processing as  well  as  to  supervise the  Contractors and Consultants.,9
P075941,122,bea99fea-0383-4c63-b944-70d4799de2c5,project manager,1,0.75,False,Project Planner,Prepare and closely monitor the master project implementation schedule covering the power plant and transmission lines during project implementation.,"['project scheduling', 'construction sequencing', 'critical path analysis', 'monitoring and reporting', 'stakeholder coordination']",A master project implementation schedule (covering the  power plant and  transmission lines) will be  prepared and  closely monitored during project implementation.,9
P075941,123,76abbb82-c103-4d7a-a4c0-14dba4d6199a,commissioning engineer,1,0.72,False,Supervision Engineer,Recruit and deploy a supervision engineer with international experience to supervise preparatory and project works according to World Bank standards.,"['construction supervision', 'hydropower engineering', 'quality assurance', 'contract oversight', 'safeguards compliance']","The Rusumo  RPIU  is  recruiting  a supervision  engineer  with  international  experience which  helps  in  supervising  preparatory  and  project  works according  to  Bank standards, in  addition  to  having  adequate  staff  at  the  RPIU.",9
P075941,124,bea99fea-0383-4c63-b944-70d4799de2c5,project manager,1,0.82,False,Project Coordinator,Lead coordination mechanisms and develop the results framework to facilitate timely monitoring of project activities.,"['stakeholder coordination', 'results framework development', 'monitoring and evaluation', 'intergovernmental liaison', 'reporting']","Strong  coordination mechanisms,  led  by  the  Rusumo  RPIU  will  be put  in  place  and  the results  framework  is  developed  to  facilitate  timely  monitoring.",9
P075941,125,2c9939ef-ebab-4111-8f27-605ae8782791,contract manager,1,0.86,False,Contract Manager,"Monitor procurement and contract implementation indicators during procurement and implementation, including bid evaluation periods, number of responses, contract management and variation orders, bid comparisons, and complaints.","['procurement monitoring', 'contract administration', 'variation order management', 'procurement data analysis', 'grievance tracking']","As part of  the  mitigation measures  against fraud and  corruption and  to  ensure maximum transparency and accountability over  the  use  of  Project's funds; during  the procurement and implementation period the  following will be  monitored: (a)  Bid  evaluation periods; - (b) Number of  responses to  bid  invitations; (c)  Contract management,  including number - of  variation orders; (c)  Comparison of lowest responsive bids against cost estimates; and (d) Nature  and  frequency of  complaints.",9
P075941,126,fcf9024e-277c-43c7-8ec8-8903e5c9c576,water engineer,1,0.86,False,Water Resources Engineer,Serve on the water resources technical committee to ensure compliance with agreed operating regimes for the river and hydropower operations.,"['water resources management', 'hydrology analysis', 'operating regime compliance', 'intergovernmental coordination', 'water permit compliance']",A water resources technical committee will  be established  by  three  countries  to  ensure compliance with agreed operating  regimes.,9
P075941,127,cb446db8-e8b3-418c-a21c-2d10faea42a5,power plant manager,3,0.86,False,Operations Manager,Manage operation of the project and be responsible for technical matters relating to the power plant.,"['power plant operations', 'operations planning', 'maintenance management', 'technical oversight', 'safety compliance']","The RPCL will own and operate the project itself, and will ultimately be responsible for managing all technical and financial matters relating to the project.",9
P075941,128,30f3ea93-882a-4525-841c-1d5b4b64076f,financial manager,1,0.88,False,Financial Manager,Manage the project's financial matters and provide financial oversight for the project owner.,"['financial management', 'budgeting and accounting', 'financial reporting', 'tariff and power purchase agreement understanding', 'debt management']","The RPCL will own and operate the project itself, and will ultimately be responsible for managing all technical and financial matters relating to the project.",9
