esco_id,section_code,section_label_en,division_code,division_label_en,group_code,group_label_en,embedding_description
caf7b8fb-b2d6-46b7-bffa-bea7f8e4aed8,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,84 Public administration and defence; compulsory social security,841,"84.1 Administration of the State and the economic, social and environmental policies of the community","P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY 84 Public administration and defence; compulsory social security 84.1 Administration of the State and the economic, social and environmental policies of the community This group includes general administration (for example, executive, legislative and financial administration, at all levels of government) and supervision in the field of social, economic and environmental policy of the community."
caf7b8fb-b2d6-46b7-bffa-bea7f8e4aed8,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,84 Public administration and defence; compulsory social security,842,84.2 Provision of services to the community as a whole,"P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY 84 Public administration and defence; compulsory social security 84.2 Provision of services to the community as a whole This group includes foreign affairs, defence, justice, public order and safety activities."
cb3432f8-bad7-4703-ba66-dc980a4ce4f7,C,C MANUFACTURING,24,24 Manufacture of basic metals,241,24.1 Manufacture of basic iron and steel and of ferro-alloys,C MANUFACTURING 24 Manufacture of basic metals 24.1 Manufacture of basic iron and steel and of ferro-alloys
cb3b2662-774a-4e6f-841e-f120244d7031,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,84 Public administration and defence; compulsory social security,842,84.2 Provision of services to the community as a whole,"P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY 84 Public administration and defence; compulsory social security 84.2 Provision of services to the community as a whole This group includes foreign affairs, defence, justice, public order and safety activities."
cb3c0f82-a79b-4518-ad1f-5463b3e74831,F,F CONSTRUCTION,43,43 Specialised construction activities,431,43.1 Demolition and site preparation,"F CONSTRUCTION 43 Specialised construction activities 43.1 Demolition and site preparation This group includes activities of preparing a site for subsequent construction activities, including the removal of previously existing structures."
cb446db8-e8b3-418c-a21c-2d10faea42a5,D,"D ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",35,"35 Electricity, gas, steam and air conditioning supply",351,"35.1 Electric power generation, transmission and distribution","D ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY 35 Electricity, gas, steam and air conditioning supply 35.1 Electric power generation, transmission and distribution This group includes the generation of electric power, transmission from generating facilities to distribution centres and distribution to end users. Trade and storage of electric power are also included."
cb4f98c8-6b8d-41d8-87eb-a2a2033a3a25,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,84 Public administration and defence; compulsory social security,841,"84.1 Administration of the State and the economic, social and environmental policies of the community","P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY 84 Public administration and defence; compulsory social security 84.1 Administration of the State and the economic, social and environmental policies of the community This group includes general administration (for example, executive, legislative and financial administration, at all levels of government) and supervision in the field of social, economic and environmental policy of the community."
cb4f98c8-6b8d-41d8-87eb-a2a2033a3a25,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70,70 Activities of head offices and management consultancy,702,70.2 Business and other management consultancy activities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 70 Activities of head offices and management consultancy 70.2 Business and other management consultancy activities"
cb60beab-7afb-4e99-8162-221abea68e6d,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,84 Public administration and defence; compulsory social security,841,"84.1 Administration of the State and the economic, social and environmental policies of the community","P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY 84 Public administration and defence; compulsory social security 84.1 Administration of the State and the economic, social and environmental policies of the community This group includes general administration (for example, executive, legislative and financial administration, at all levels of government) and supervision in the field of social, economic and environmental policy of the community."
cb8be514-9388-4ef0-a58d-cff496747610,C,C MANUFACTURING,27,27 Manufacture of electrical equipment,273,27.3 Manufacture of wiring and wiring devices,C MANUFACTURING 27 Manufacture of electrical equipment 27.3 Manufacture of wiring and wiring devices This group includes the manufacture of current-carrying wiring devices and non-current-carrying wiring devices for wiring electrical circuits regardless of material. This group also includes the insulating of wire and the manufacture of fibre-optic cables.
cb932c74-c13b-47e9-9a85-318bd8eb2f96,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,81 Services to buildings and landscape activities,812,81.2 Cleaning activities,"O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES 81 Services to buildings and landscape activities 81.2 Cleaning activities This group includes general, specialised and other cleaning activities. The difference between them is not based on the type of customers served, but on the type of cleaning.

This group includes the activities of general interior cleaning of all types of buildings, the exterior cleaning of buildings, specialised cleaning activities for buildings or other specialised cleaning activities, cleaning of industrial machinery, cleaning of the inside of road and sea tankers, disinfecting and extermination activities for buildings and industrial machinery, bottle cleaning, street sweeping, snow and ice removal."
cb93fd23-1f51-4495-867a-936c1967066b,S,"S ARTS, SPORTS AND RECREATION",90,90 Arts creation and performing arts activities,903,90.3 Support activities to arts creation and performing arts,"S ARTS, SPORTS AND RECREATION 90 Arts creation and performing arts activities 90.3 Support activities to arts creation and performing arts This group includes support activities to arts creation and performing arts. It includes activities supporting the production of theatre, opera and ballet performances, musicals, events and others, activities of producers of artistic performances, inside or outside the premises."
cb93fd23-1f51-4495-867a-936c1967066b,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"74 Other professional, scientific and technical activities",741,74.1 Specialised design activities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 74 Other professional, scientific and technical activities 74.1 Specialised design activities"
cbad55a4-c7cf-4ab6-9540-eac72b26729b,U,U ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS AND UNDIFFERENTIATED GOODS - AND SERVICE-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,97,97 Activities of households as employers of domestic personnel,970,97.0 Activities of households as employers of domestic personnel,U ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS AND UNDIFFERENTIATED GOODS - AND SERVICE-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE 97 Activities of households as employers of domestic personnel 97.0 Activities of households as employers of domestic personnel
cbad55a4-c7cf-4ab6-9540-eac72b26729b,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,81,81 Services to buildings and landscape activities,812,81.2 Cleaning activities,"O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES 81 Services to buildings and landscape activities 81.2 Cleaning activities This group includes general, specialised and other cleaning activities. The difference between them is not based on the type of customers served, but on the type of cleaning.

This group includes the activities of general interior cleaning of all types of buildings, the exterior cleaning of buildings, specialised cleaning activities for buildings or other specialised cleaning activities, cleaning of industrial machinery, cleaning of the inside of road and sea tankers, disinfecting and extermination activities for buildings and industrial machinery, bottle cleaning, street sweeping, snow and ice removal."
cbad55a4-c7cf-4ab6-9540-eac72b26729b,T,T OTHER SERVICE ACTIVITIES,96,96 Personal service activities,969,96.9 Other personal service activities,T OTHER SERVICE ACTIVITIES 96 Personal service activities 96.9 Other personal service activities
cbdb80db-c760-4b68-b074-88c397650ef5,J,"J PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",58,58 Publishing activities,581,"58.1 Publishing of books, newspapers and other publishing activities, except software publishing","J PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES 58 Publishing activities 58.1 Publishing of books, newspapers and other publishing activities, except software publishing This group includes activities of publishing books, newspapers, magazines and other periodicals, directories, compilations, mailing lists and other works (for example, catalogues, photographs, calendars, greeting cards, postcards, forms, posters, reproductions of works of art). These works are characterised by the intellectual creativity required in their development and are usually protected by copyright. All the feasible forms of publishing (in print, digital, analogue, or any other form) are included."
cbdbe324-81fe-48da-a8f7-0106dd94a05b,D,"D ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",35,"35 Electricity, gas, steam and air conditioning supply",352,"35.2 Manufacture of gas, and distribution of gaseous fuels through mains","D ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY 35 Electricity, gas, steam and air conditioning supply 35.2 Manufacture of gas, and distribution of gaseous fuels through mains This group includes the manufacture of gas, the storage and the distribution of natural or synthetic gas to the user through a system of mains."
cbde1a3a-406d-4d17-b30b-03981925035d,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,84 Public administration and defence; compulsory social security,841,"84.1 Administration of the State and the economic, social and environmental policies of the community","P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY 84 Public administration and defence; compulsory social security 84.1 Administration of the State and the economic, social and environmental policies of the community This group includes general administration (for example, executive, legislative and financial administration, at all levels of government) and supervision in the field of social, economic and environmental policy of the community."
cbde2432-cb7f-451f-a686-b22cad3957a6,Q,Q EDUCATION,85,85 Education,855,85.5 Other education,"Q EDUCATION 85 Education 85.5 Other education This group includes education (including non-formal) which is neither part of initial education in the regular school system, nor equivalent in programme content and qualifications to those programmes. It includes training for any professional, hobby or self-development purposes for both children and adults, including non-formal continuing vocational education and training. Non-formal education is defined by ISCED-P 2011 as institutionalised, intentional and planned by an education provider, as an addition, alternative and/or complement to formal education within the process of an individual’s lifelong learning. It targets people of all ages but does not necessarily apply a continuous pathway/structure; it may be short in duration and/or low-intensity, and it is typically provided in the form of short courses, workshops or seminars.

This group includes the provision of athletic instruction to groups or individuals, foreign language instruction, instruction in the arts, drama or music, as well as other instruction or specialised training provided by camps and schools, not comparable to the education in groups 85.1 to 85.4. This group also includes education activities run by self-employed / own account / individual / independent lecturers (tutors, academics, instructors)."
cc325a8f-702e-4bf0-893f-5b5d456475ad,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,80 Investigation and security activities,800,80.0 Investigation and security activities,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES 80 Investigation and security activities 80.0 Investigation and security activities This group includes security activities that are normally carried out by private operators.
cc844eb8-c81d-40ff-af3d-119700e60f23,S,"S ARTS, SPORTS AND RECREATION",90,90 Arts creation and performing arts activities,903,90.3 Support activities to arts creation and performing arts,"S ARTS, SPORTS AND RECREATION 90 Arts creation and performing arts activities 90.3 Support activities to arts creation and performing arts This group includes support activities to arts creation and performing arts. It includes activities supporting the production of theatre, opera and ballet performances, musicals, events and others, activities of producers of artistic performances, inside or outside the premises."
cc867bee-ab5c-427f-9244-f7a204d9574b,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62,"62 Computer programming, consultancy and related activities",621,62.1 Computer programming activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 62 Computer programming, consultancy and related activities 62.1 Computer programming activities"
cc867bee-ab5c-427f-9244-f7a204d9574b,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62,"62 Computer programming, consultancy and related activities",622,62.2 Computer consultancy and computer facilities management activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 62 Computer programming, consultancy and related activities 62.2 Computer consultancy and computer facilities management activities"
cc867bee-ab5c-427f-9244-f7a204d9574b,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",63,"63 Computing infrastructure, data processing, hosting and other information service activities",631,"63.1 Computing infrastructure, data processing, hosting and related activities","K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 63 Computing infrastructure, data processing, hosting and other information service activities 63.1 Computing infrastructure, data processing, hosting and related activities"
cc8f929a-75fa-404d-aa17-3301fb494b4f,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",71,71 Architectural and engineering activities; technical testing and analysis,712,71.2 Technical testing and analysis,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 71 Architectural and engineering activities; technical testing and analysis 71.2 Technical testing and analysis"
cc937d5f-4072-4fe7-bc23-2c9a465b8754,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70,70 Activities of head offices and management consultancy,702,70.2 Business and other management consultancy activities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 70 Activities of head offices and management consultancy 70.2 Business and other management consultancy activities"
cc937d5f-4072-4fe7-bc23-2c9a465b8754,S,"S ARTS, SPORTS AND RECREATION",91,"91 Libraries, archives, museums and other cultural activities",912,"91.2 Museum, collection, historical site and monument activities","S ARTS, SPORTS AND RECREATION 91 Libraries, archives, museums and other cultural activities 91.2 Museum, collection, historical site and monument activities This group includes the operation, management, care, preservation, exhibition and assessment of cultural heritage: tangible, intangible and digital in a wide variety of types of collections (both private and public). It includes activities pertaining to cultural heritage places as a result of human intervention in its surroundings, from landscapes to gardens, from historical and archaeological sites to buildings."
cc9fcab5-a5c6-4cc9-9606-cbcc2852537f,S,"S ARTS, SPORTS AND RECREATION",91,"91 Libraries, archives, museums and other cultural activities",914,91.4 Botanical and zoological garden and nature reserve activities,"S ARTS, SPORTS AND RECREATION 91 Libraries, archives, museums and other cultural activities 91.4 Botanical and zoological garden and nature reserve activities"
cc9fcab5-a5c6-4cc9-9606-cbcc2852537f,A,"A AGRICULTURE, FORESTRY AND FISHING",01,"01 Crop and animal production, hunting and related service activities",013,01.3 Plant propagation,"A AGRICULTURE, FORESTRY AND FISHING 01 Crop and animal production, hunting and related service activities 01.3 Plant propagation"
ccbb7213-79f7-489e-9dad-f90091e550d0,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,464,46.4 Wholesale of household goods,"G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.4 Wholesale of household goods This group includes the wholesale of household goods, including textiles and furniture."
ccbb7213-79f7-489e-9dad-f90091e550d0,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,461,46.1 Wholesale on a fee or contract basis,"G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.1 Wholesale on a fee or contract basis This group includes intermediation service activities, in other words, the facilitation of transactions between sellers and buyers for the ordering of goods for a fee or commission without taking ownership of the goods intermediated, including:
- activities of commission agents, commodity brokers and other wholesalers trading on the account of others without owning the intermediated goods at any time
- activities of bringing sellers and buyers together
- activities of undertaking commercial transactions on the account of a principal, including on the internet This group also includes:
- activities of central purchasing units if they are only intermediaries and do not own the goods
- activities of wholesale auctioneering houses for third-party goods, including internet wholesale auctions"
ccf0becd-247d-4497-9ee7-25a46c1ffb7a,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,476,47.6 Retail sale of cultural and recreational goods,"G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.6 Retail sale of cultural and recreational goods This group includes the specialised retail sale of cultural and recreation goods (for example, books, newspapers, audio and video recordings on physical media, sports equipment, games and toys)."
cd19e8d1-6abd-4c99-a9bb-85e7c30aca31,H,H TRANSPORTATION AND STORAGE,50,50 Water transport,502,50.2 Sea and coastal freight water transport,"H TRANSPORTATION AND STORAGE 50 Water transport 50.2 Sea and coastal freight water transport This group also includes:
- transport of freight on lakes, etc., when similar types of vessels are used as on sea or coastal waters"
cd19e8d1-6abd-4c99-a9bb-85e7c30aca31,H,H TRANSPORTATION AND STORAGE,50,50 Water transport,501,50.1 Sea and coastal passenger water transport,"H TRANSPORTATION AND STORAGE 50 Water transport 50.1 Sea and coastal passenger water transport This group also includes:
- transport of passengers on lakes, etc., when similar types of vessels are used as on sea or coastal waters"
cd3f5356-a16f-4aca-9d4b-ceba2b2afec5,C,C MANUFACTURING,31,31 Manufacture of furniture,310,31.0 Manufacture of furniture,C MANUFACTURING 31 Manufacture of furniture 31.0 Manufacture of furniture
cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",69,69 Legal and accounting activities,692,"69.2 Accounting, bookkeeping and auditing activities; tax consultancy","N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 69 Legal and accounting activities 69.2 Accounting, bookkeeping and auditing activities; tax consultancy"
cd7b838c-51f6-41ec-9067-bb974c0f991b,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",73,"73 Activities of advertising, market research and public relations",733,73.3 Public relations and communication activities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 73 Activities of advertising, market research and public relations 73.3 Public relations and communication activities"
cd92596c-bd96-4126-8b67-7bf6ed2ca8fb,C,C MANUFACTURING,30,30 Manufacture of other transport equipment,301,30.1 Building of ships and boats,"C MANUFACTURING 30 Manufacture of other transport equipment 30.1 Building of ships and boats This group includes the building of ships, boats, yachts and other floating structures for transport and other commercial purposes, as well as for sport/recreational and military purposes."
cd94def5-3442-4c2e-ae3d-0761a3008bcb,H,H TRANSPORTATION AND STORAGE,52,"52 Warehousing, storage and support activities for transportation",521,52.1 Warehousing and storage,"H TRANSPORTATION AND STORAGE 52 Warehousing, storage and support activities for transportation 52.1 Warehousing and storage"
cdd3d773-75a4-4f35-bd1d-1ac720afcf9d,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",71,71 Architectural and engineering activities; technical testing and analysis,712,71.2 Technical testing and analysis,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 71 Architectural and engineering activities; technical testing and analysis 71.2 Technical testing and analysis"
cdd3d773-75a4-4f35-bd1d-1ac720afcf9d,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62,"62 Computer programming, consultancy and related activities",622,62.2 Computer consultancy and computer facilities management activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 62 Computer programming, consultancy and related activities 62.2 Computer consultancy and computer facilities management activities"
cdd3d773-75a4-4f35-bd1d-1ac720afcf9d,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"74 Other professional, scientific and technical activities",749,"74.9 Other professional, scientific and technical activities n.e.c.","N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 74 Other professional, scientific and technical activities 74.9 Other professional, scientific and technical activities n.e.c."
cdd3d773-75a4-4f35-bd1d-1ac720afcf9d,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70,70 Activities of head offices and management consultancy,702,70.2 Business and other management consultancy activities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 70 Activities of head offices and management consultancy 70.2 Business and other management consultancy activities"
cdef4961-fcc2-4e00-bfe8-4480b33aa6f3,C,C MANUFACTURING,24,24 Manufacture of basic metals,242,"24.2 Manufacture of tubes, pipes, hollow profiles and related fittings, of steel","C MANUFACTURING 24 Manufacture of basic metals 24.2 Manufacture of tubes, pipes, hollow profiles and related fittings, of steel"
ce2b8609-34c7-40d3-a4f7-581c76bd258a,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,84 Public administration and defence; compulsory social security,842,84.2 Provision of services to the community as a whole,"P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY 84 Public administration and defence; compulsory social security 84.2 Provision of services to the community as a whole This group includes foreign affairs, defence, justice, public order and safety activities."
ce53a1b2-2fec-4d04-9390-47fb3dd525f0,Q,Q EDUCATION,85,85 Education,856,85.6 Educational support activities,Q EDUCATION 85 Education 85.6 Educational support activities
ce53a1b2-2fec-4d04-9390-47fb3dd525f0,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,88,88 Social work activities without accommodation,889,88.9 Other social work activities without accommodation,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES 88 Social work activities without accommodation 88.9 Other social work activities without accommodation
ce594060-b05a-45d8-ac41-1cf3bb980085,C,C MANUFACTURING,15,15 Manufacture of leather and related products of other materials,152,15.2 Manufacture of footwear,C MANUFACTURING 15 Manufacture of leather and related products of other materials 15.2 Manufacture of footwear
ce5b1eb1-5862-4f00-a813-0f90aecd5ef5,C,C MANUFACTURING,25,"25 Manufacture of fabricated metal products, except machinery and equipment",255,25.5 Treatment and coating of metals; machining,"C MANUFACTURING 25 Manufacture of fabricated metal products, except machinery and equipment 25.5 Treatment and coating of metals; machining This group includes general activities for the treatment of metal (for example, plating, coating, engraving, boring, polishing or welding), which are typically carried out on a fee or contract basis."
ce6230b8-154f-4e0b-ac03-dca3a269a19c,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,84 Public administration and defence; compulsory social security,841,"84.1 Administration of the State and the economic, social and environmental policies of the community","P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY 84 Public administration and defence; compulsory social security 84.1 Administration of the State and the economic, social and environmental policies of the community This group includes general administration (for example, executive, legislative and financial administration, at all levels of government) and supervision in the field of social, economic and environmental policy of the community."
ce7d3362-5383-47d1-b66f-57b021c3d862,J,"J PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",60,"60 Programming, broadcasting, news agency and other content distribution activities",601,60.1 Radio broadcasting and audio distribution activities,"J PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES 60 Programming, broadcasting, news agency and other content distribution activities 60.1 Radio broadcasting and audio distribution activities"
ce8145f5-d7ea-40ea-b12e-ef168f11184a,J,"J PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",59,"59 Motion picture, video and television programme production, sound recording and music publishing activities",592,59.2 Sound recording and music publishing activities,"J PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES 59 Motion picture, video and television programme production, sound recording and music publishing activities 59.2 Sound recording and music publishing activities"
cea4d5c9-7805-434a-8e6b-af5e9fa54c9e,C,C MANUFACTURING,18,18 Printing and reproduction of recorded media,181,18.1 Printing and service activities related to printing,"C MANUFACTURING 18 Printing and reproduction of recorded media 18.1 Printing and service activities related to printing This group includes the printing of products (for example, newspapers, books, periodicals, business forms and greeting cards), printing on T-shirts and other types of material, and associated support activities (for example, bookbinding, plate-making services, data imaging). Printing can be done using various techniques and on different materials."
ceb1a21b-a6d5-49eb-a3f3-d53fec25d5f8,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,464,46.4 Wholesale of household goods,"G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.4 Wholesale of household goods This group includes the wholesale of household goods, including textiles and furniture."
ceb5277b-2c4d-4cb9-9b7e-b386e66e11ba,C,C MANUFACTURING,16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",162,"16.2 Manufacture of products of wood, cork, straw and plaiting materials","C MANUFACTURING 16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials 16.2 Manufacture of products of wood, cork, straw and plaiting materials This group includes the manufacture of products of wood, cork, straw or plaiting materials, including basic shapes as well as assembled products."
ceb9910a-1174-4926-82c9-5afee2bd3702,F,F CONSTRUCTION,43,43 Specialised construction activities,433,43.3 Building completion and finishing,F CONSTRUCTION 43 Specialised construction activities 43.3 Building completion and finishing
ceda53cd-3f1f-425b-bd1b-c4fa17254680,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70,70 Activities of head offices and management consultancy,702,70.2 Business and other management consultancy activities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 70 Activities of head offices and management consultancy 70.2 Business and other management consultancy activities"
ceda53cd-3f1f-425b-bd1b-c4fa17254680,L,L FINANCIAL AND INSURANCE ACTIVITIES,65,"65 Insurance, reinsurance and pension funding, except compulsory social security",653,65.3 Pension funding,"L FINANCIAL AND INSURANCE ACTIVITIES 65 Insurance, reinsurance and pension funding, except compulsory social security 65.3 Pension funding"
ceda6443-e1dd-4890-b018-42318e3abac2,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86,86 Human health activities,869,86.9 Other human health activities,"R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES 86 Human health activities 86.9 Other human health activities This group includes medical, curative, rehabilitative or prevention activities (without the provision of accommodation services) by paramedical practitioners and health professionals other than hospitals or practicing medical doctors."
cee31c49-abe9-4f29-ad10-5eefe63f2a57,M,M REAL ESTATE ACTIVITIES,68,68 Real estate activities,682,68.2 Rental and operating of own or leased real estate,M REAL ESTATE ACTIVITIES 68 Real estate activities 68.2 Rental and operating of own or leased real estate
cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62,"62 Computer programming, consultancy and related activities",622,62.2 Computer consultancy and computer facilities management activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 62 Computer programming, consultancy and related activities 62.2 Computer consultancy and computer facilities management activities"
cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",63,"63 Computing infrastructure, data processing, hosting and other information service activities",631,"63.1 Computing infrastructure, data processing, hosting and related activities","K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 63 Computing infrastructure, data processing, hosting and other information service activities 63.1 Computing infrastructure, data processing, hosting and related activities"
cf578f1d-1832-4a4d-a3b2-e0a00517b51d,C,C MANUFACTURING,18,18 Printing and reproduction of recorded media,181,18.1 Printing and service activities related to printing,"C MANUFACTURING 18 Printing and reproduction of recorded media 18.1 Printing and service activities related to printing This group includes the printing of products (for example, newspapers, books, periodicals, business forms and greeting cards), printing on T-shirts and other types of material, and associated support activities (for example, bookbinding, plate-making services, data imaging). Printing can be done using various techniques and on different materials."
cf74a14f-f1fe-4008-a935-5c173f246655,C,C MANUFACTURING,31,31 Manufacture of furniture,310,31.0 Manufacture of furniture,C MANUFACTURING 31 Manufacture of furniture 31.0 Manufacture of furniture
cf7b89d0-1cf9-4567-a8bf-9d6905a2b31b,S,"S ARTS, SPORTS AND RECREATION",90,90 Arts creation and performing arts activities,903,90.3 Support activities to arts creation and performing arts,"S ARTS, SPORTS AND RECREATION 90 Arts creation and performing arts activities 90.3 Support activities to arts creation and performing arts This group includes support activities to arts creation and performing arts. It includes activities supporting the production of theatre, opera and ballet performances, musicals, events and others, activities of producers of artistic performances, inside or outside the premises."
cf9b6da9-3a59-4780-bec9-500b148b8878,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86,86 Human health activities,869,86.9 Other human health activities,"R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES 86 Human health activities 86.9 Other human health activities This group includes medical, curative, rehabilitative or prevention activities (without the provision of accommodation services) by paramedical practitioners and health professionals other than hospitals or practicing medical doctors."
